"","Mail","Gifts","CnGf_1_Amount","TestGroup1","Gender","St","Type","Class","Left","Middle","Right","Largest","Last","LGDate","FY13","FY14","Class1","FY1314","log13","log14","logLast","newdate","TG","TestGroup1B","TestGroup1C","TestGroup1D","Baselinell"
"179",0,0,0,"C",2,0,0,1968,75,50,25,21,10,313,10,10,47,100,2.39789527279837,2.39789527279837,2.39789527279837,16380,"C",0,1,0,-0.407968238326283
"180",1,1,100,"B",2,0,0,1976,300,200,100,9,100,127,100,200,39,20000,4.61512051684126,5.30330490805908,4.61512051684126,16566,"B",1,0,0,-1.09362474715707
"181",0,0,0,"B",2,1,0,1993,800,500,250,40,250,222,350,0,22,0,5.86078622346587,0,5.52545293913178,16471,"B",1,0,0,-0.407968238326283
"182",0,0,50,"B",2,1,0,1985,300,200,100,9,50,31,50,0,30,0,3.93182563272433,0,3.93182563272433,16662,"B",1,0,0,-0.407968238326283
"183",1,1,25,"C",2,0,0,1980,100,75,50,61,20,509,55,20,35,1100,4.02535169073515,3.04452243772342,3.04452243772342,16184,"C",0,1,0,-1.09362474715707
"184",0,0,0,"B",2,1,0,1979,600,400,200,34,100,443,100,200,36,20000,4.61512051684126,5.30330490805908,4.61512051684126,16250,"B",1,0,0,-0.407968238326283
"185",0,0,0,"A",2,1,0,1976,150,100,50,61,50,532,0,0,39,0,0,0,3.93182563272433,16161,"A",0,0,0,-0.407968238326283
"186",1,1,50,"A",2,1,1,1988,150,100,50,61,50,184,50,50,27,2500,3.93182563272433,3.93182563272433,3.93182563272433,16509,"A",0,0,0,-1.09362474715707
"187",0,0,0,"B",1,1,1,1993,300,200,100,9,100,537,100,100,22,10000,4.61512051684126,4.61512051684126,4.61512051684126,16156,"B",1,0,0,-0.407968238326283
"188",0,0,225,"D",2,1,0,1982,425,275,150,42,150,361,300,300,33,90000,5.70711026474888,5.70711026474888,5.01727983681492,16332,"D",0,0,1,-0.407968238326283
"189",0,0,0,"C",2,1,1,1977,150,125,100,9,25,207,50,0,38,0,3.93182563272433,0,3.25809653802148,16486,"C",0,1,0,-0.407968238326283
"190",1,1,100,"D",1,1,0,1986,150,100,50,9,100,178,100,0,29,0,4.61512051684126,0,4.61512051684126,16515,"D",0,0,1,-1.09362474715707
"191",0,0,0,"B",2,0,0,1988,300,200,100,9,100,21,0,100,27,0,0,4.61512051684126,4.61512051684126,16672,"B",1,0,0,-0.407968238326283
"192",0,0,0,"C",2,0,0,1988,150,125,100,9,100,303,100,0,27,0,4.61512051684126,0,4.61512051684126,16390,"C",0,1,0,-0.407968238326283
"193",0,0,0,"A",2,1,0,1990,150,100,50,39,25,103,25,0,25,0,3.25809653802148,0,3.25809653802148,16590,"A",0,0,0,-0.407968238326283
"194",0,0,0,"C",2,1,1,1987,300,250,200,34,200,106,0,200,28,0,0,5.30330490805908,5.30330490805908,16587,"C",0,1,0,-0.407968238326283
"195",0,0,0,"C",2,1,0,1992,450,375,300,47,300,172,300,0,23,0,5.70711026474888,0,5.70711026474888,16521,"C",0,1,0,-0.407968238326283
"196",0,0,0,"A",2,0,0,1948,150,100,50,61,25,279,0,25,67,0,0,3.25809653802148,3.25809653802148,16414,"A",0,0,0,-0.407968238326283
"197",0,1,300,"C",2,1,0,1956,450,375,300,47,300,8,0,300,59,0,0,5.70711026474888,5.70711026474888,16685,"C",0,1,0,-1.09362474715707
"198",1,1,300,"B",2,1,0,1957,900,600,300,47,300,127,250,300,58,75000,5.52545293913178,5.70711026474888,5.70711026474888,16566,"B",1,0,0,-1.09362474715707
"199",0,0,0,"B",2,1,1,1963,75,50,25,30,20,77,20,0,52,0,3.04452243772342,0,3.04452243772342,16616,"B",1,0,0,-0.407968238326283
"200",1,1,50,"A",2,0,1,1965,300,200,100,9,50,355,0,50,50,0,0,3.93182563272433,3.93182563272433,16338,"A",0,0,0,-1.09362474715707
"201",1,1,200,"A",2,0,0,1958,600,400,200,34,100,324,250,400,57,1e+05,5.52545293913178,5.99396142730657,4.61512051684126,16369,"A",0,0,0,-1.09362474715707
"202",1,1,50,"B",2,0,0,1954,300,200,100,9,50,70,0,50,61,0,0,3.93182563272433,3.93182563272433,16623,"B",1,0,0,-1.09362474715707
"203",0,1,75,"A",2,1,0,1970,225,150,75,75,50,313,50,50,45,2500,3.93182563272433,3.93182563272433,3.93182563272433,16380,"A",0,0,0,-1.09362474715707
"204",0,1,100,"B",2,0,0,1965,600,400,200,34,100,447,100,100,50,10000,4.61512051684126,4.61512051684126,4.61512051684126,16246,"B",1,0,0,-1.09362474715707
"205",0,0,0,"A",2,0,0,1970,1500,1000,500,62,500,355,150,500,45,75000,5.01727983681492,6.21660610108486,6.21660610108486,16338,"A",0,0,0,-0.407968238326283
"206",0,1,200,"A",2,0,1,1996,450,300,150,22,150,389,150,150,19,22500,5.01727983681492,5.01727983681492,5.01727983681492,16304,"A",0,0,0,-1.09362474715707
"207",1,1,100,"B",2,0,0,1979,300,200,100,9,100,215,100,100,36,10000,4.61512051684126,4.61512051684126,4.61512051684126,16478,"B",1,0,0,-1.09362474715707
"208",0,0,0,"D",2,1,0,1972,200,125,75,16,125,481,125,0,43,0,4.83628190695148,0,4.83628190695148,16212,"D",0,0,1,-0.407968238326283
"209",0,1,50.03,"C",2,1,1,1971,100,75,50,61,50,55,75,50,44,3750,4.33073334028633,3.93182563272433,3.93182563272433,16638,"C",0,1,0,-1.09362474715707
"210",1,1,300,"B",2,0,1,1969,900,600,300,47,300,135,150,300,46,45000,5.01727983681492,5.70711026474888,5.70711026474888,16558,"B",1,0,0,-1.09362474715707
"211",0,0,0,"B",2,0,0,1972,300,200,100,9,100,399,100,100,43,10000,4.61512051684126,4.61512051684126,4.61512051684126,16294,"B",1,0,0,-0.407968238326283
"212",0,0,0,"A",2,0,1,1971,300,200,100,9,100,479,100,100,44,10000,4.61512051684126,4.61512051684126,4.61512051684126,16214,"A",0,0,0,-0.407968238326283
"213",0,0,0,"B",2,0,0,1973,300,200,100,9,100,36,0,100,42,0,0,4.61512051684126,4.61512051684126,16657,"B",1,0,0,-0.407968238326283
"214",0,1,250,"A",2,0,1,1971,800,500,250,40,250,154,250,250,44,62500,5.52545293913178,5.52545293913178,5.52545293913178,16539,"A",0,0,0,-1.09362474715707
"215",0,0,0,"B",2,0,1,1970,300,200,100,9,100,297,100,100,45,10000,4.61512051684126,4.61512051684126,4.61512051684126,16396,"B",1,0,0,-0.407968238326283
"216",1,1,100,"D",2,0,1,1988,150,100,50,9,75,355,75,75,27,5625,4.33073334028633,4.33073334028633,4.33073334028633,16338,"D",0,0,1,-1.09362474715707
"217",0,0,0,"A",2,0,1,1992,300,200,100,9,100,103,100,0,23,0,4.61512051684126,0,4.61512051684126,16590,"A",0,0,0,-0.407968238326283
"218",0,1,250,"A",1,0,1,1990,800,500,250,40,200,433,200,200,25,40000,5.30330490805908,5.30330490805908,5.30330490805908,16260,"A",0,0,0,-1.09362474715707
"219",0,0,0,"A",1,0,0,1996,300,200,100,9,100,362,100,0,19,0,4.61512051684126,0,4.61512051684126,16331,"A",0,0,0,-0.407968238326283
"220",0,0,0,"C",2,0,1,1999,75,50,25,39,25,344,25,0,16,0,3.25809653802148,0,3.25809653802148,16349,"C",0,1,0,-0.407968238326283
"221",0,0,0,"B",2,1,0,1958,150,100,50,61,25,215,50,25,57,1250,3.93182563272433,3.25809653802148,3.25809653802148,16478,"B",1,0,0,-0.407968238326283
"222",0,0,0,"B",1,0,1,1977,300,200,100,9,50,427,50,0,38,0,3.93182563272433,0,3.93182563272433,16266,"B",1,0,0,-0.407968238326283
"223",0,0,0,"A",2,0,0,1957,1800,1200,500,71,250,159,500,250,58,125000,6.21660610108486,5.52545293913178,5.52545293913178,16534,"A",0,0,0,-0.407968238326283
"224",0,1,10,"C",2,0,0,1970,75,50,25,39,10,21,24,20,45,480,3.2188758248682,3.04452243772342,2.39789527279837,16672,"C",0,1,0,-1.09362474715707
"225",0,0,0,"B",2,0,1,1978,300,200,100,9,50,431,0,0,37,0,0,0,3.93182563272433,16262,"B",1,0,0,-0.407968238326283
"226",1,1,100,"C",2,0,0,1973,150,125,100,9,100,153,100,0,42,0,4.61512051684126,0,4.61512051684126,16540,"C",0,1,0,-1.09362474715707
"227",1,1,250,"B",2,1,1,1995,800,500,250,40,250,14,200,250,20,50000,5.30330490805908,5.52545293913178,5.52545293913178,16679,"B",1,0,0,-1.09362474715707
"228",0,0,0,"D",2,0,0,1968,150,100,50,9,100,432,100,0,47,0,4.61512051684126,0,4.61512051684126,16261,"D",0,0,1,-0.407968238326283
"229",0,1,15,"C",2,1,1,1980,75,50,25,39,15,433,0,15,35,0,0,2.77258872223978,2.77258872223978,16260,"C",0,1,0,-1.09362474715707
"230",0,0,0,"A",1,0,1,1990,600,400,200,34,200,307,200,400,25,80000,5.30330490805908,5.99396142730657,5.30330490805908,16386,"A",0,0,0,-0.407968238326283
"231",1,1,10,"B",2,1,0,1971,75,50,25,30,20,537,0,20,44,0,0,3.04452243772342,3.04452243772342,16156,"B",1,0,0,-1.09362474715707
"232",1,1,100,"A",2,0,0,1971,300,200,100,9,100,392,50,100,44,5000,3.93182563272433,4.61512051684126,4.61512051684126,16301,"A",0,0,0,-1.09362474715707
"233",0,0,0,"B",2,1,0,1972,125,75,50,55,40,433,40,40,43,1600,3.71357206670431,3.71357206670431,3.71357206670431,16260,"B",1,0,0,-0.407968238326283
"234",0,0,0,"A",2,0,0,1971,150,100,50,39,25,160,0,0,44,0,0,0,3.25809653802148,16533,"A",0,0,0,-0.407968238326283
"235",0,0,0,"A",2,1,0,1977,1500,1000,500,62,500,193,0,500,38,0,0,6.21660610108486,6.21660610108486,16500,"A",0,0,0,-0.407968238326283
"236",0,0,0,"A",2,0,0,1975,300,200,100,9,50,383,50,0,40,0,3.93182563272433,0,3.93182563272433,16310,"A",0,0,0,-0.407968238326283
"237",0,0,0,"C",2,1,1,1983,100,75,50,61,50,254,50,0,32,0,3.93182563272433,0,3.93182563272433,16439,"C",0,1,0,-0.407968238326283
"238",0,1,25,"B",1,1,0,1987,75,50,25,39,10,366,10,0,28,0,2.39789527279837,0,2.39789527279837,16327,"B",1,0,0,-1.09362474715707
"239",0,1,500,"C",2,1,0,1995,600,500,400,56,250,288,100,250,20,25000,4.61512051684126,5.52545293913178,5.52545293913178,16405,"C",0,1,0,-1.09362474715707
"240",0,0,0,"A",2,0,0,1981,150,100,50,61,30,224,30,0,34,0,3.43398720448515,0,3.43398720448515,16469,"A",0,0,0,-0.407968238326283
"241",0,0,0,"C",2,1,0,1990,100,75,50,61,50,443,25,50,25,1250,3.25809653802148,3.93182563272433,3.93182563272433,16250,"C",0,1,0,-0.407968238326283
"242",0,0,0,"D",2,1,0,1997,150,100,50,9,100,205,0,100,18,0,0,4.61512051684126,4.61512051684126,16488,"D",0,0,1,-0.407968238326283
"243",0,0,0,"B",2,1,0,1994,150,100,50,61,50,432,50,0,21,0,3.93182563272433,0,3.93182563272433,16261,"B",1,0,0,-0.407968238326283
"244",0,0,0,"B",2,0,0,1998,150,100,50,61,50,19,0,50,17,0,0,3.93182563272433,3.93182563272433,16674,"B",1,0,0,-0.407968238326283
"245",0,0,0,"A",2,0,0,1942,450,300,150,22,150,37,150,0,73,0,5.01727983681492,0,5.01727983681492,16656,"A",0,0,0,-0.407968238326283
"246",0,0,0,"C",2,0,0,1952,75,50,25,39,25,128,25,0,63,0,3.25809653802148,0,3.25809653802148,16565,"C",0,1,0,-0.407968238326283
"247",0,0,0,"B",2,1,0,1958,450,300,150,22,150,148,150,0,57,0,5.01727983681492,0,5.01727983681492,16545,"B",1,0,0,-0.407968238326283
"248",0,0,0,"A",2,0,0,1958,175,125,75,70,50,451,50,0,57,0,3.93182563272433,0,3.93182563272433,16242,"A",0,0,0,-0.407968238326283
"249",0,0,0,"A",2,1,0,1979,150,100,50,55,25,55,0,25,36,0,0,3.25809653802148,3.25809653802148,16638,"A",0,0,0,-0.407968238326283
"250",0,0,0,"C",2,1,0,1977,75,50,25,30,10,54,0,0,38,0,0,0,2.39789527279837,16639,"C",0,1,0,-0.407968238326283
"251",1,1,100,"A",2,1,0,1967,300,200,100,9,100,457,100,100,48,10000,4.61512051684126,4.61512051684126,4.61512051684126,16236,"A",0,0,0,-1.09362474715707
"252",0,0,0,"A",1,0,0,1980,150,100,50,61,30,40,30,0,35,0,3.43398720448515,0,3.43398720448515,16653,"A",0,0,0,-0.407968238326283
"253",0,1,250,"A",1,0,0,1977,1500,1000,500,62,400,289,0,0,38,0,0,0,5.99396142730657,16404,"A",0,0,0,-1.09362474715707
"254",0,0,0,"B",2,0,0,1982,100,75,50,50,25,228,25,25,33,625,3.25809653802148,3.25809653802148,3.25809653802148,16465,"B",1,0,0,-0.407968238326283
"255",0,0,0,"A",2,0,1,1976,150,100,50,46,25,370,25,0,39,0,3.25809653802148,0,3.25809653802148,16323,"A",0,0,0,-0.407968238326283
"256",0,0,0,"C",2,1,0,1992,150,125,100,9,100,437,0,200,23,0,0,5.30330490805908,4.61512051684126,16256,"C",0,1,0,-0.407968238326283
"257",0,0,0,"A",2,0,1,1983,800,500,250,40,250,204,250,0,32,0,5.52545293913178,0,5.52545293913178,16489,"A",0,0,0,-0.407968238326283
"258",0,0,0,"A",2,0,1,1983,800,500,250,40,250,204,250,0,32,0,5.52545293913178,0,5.52545293913178,16489,"A",0,0,0,-0.407968238326283
"259",0,0,0,"C",2,1,0,1990,75,50,25,39,25,217,0,25,25,0,0,3.25809653802148,3.25809653802148,16476,"C",0,1,0,-0.407968238326283
"260",0,0,0,"C",2,1,1,2000,100,75,50,46,30,68,0,0,15,0,0,0,3.43398720448515,16625,"C",0,1,0,-0.407968238326283
"261",1,1,50,"B",2,1,0,1947,150,100,50,61,50,347,25,50,68,1250,3.25809653802148,3.93182563272433,3.93182563272433,16346,"B",1,0,0,-1.09362474715707
"262",0,0,0,"C",2,0,0,1938,75,50,25,21,10,330,0,0,77,0,0,0,2.39789527279837,16363,"C",0,1,0,-0.407968238326283
"263",0,0,0,"A",2,1,0,1950,300,200,100,9,25,244,0,0,65,0,0,0,3.25809653802148,16449,"A",0,0,0,-0.407968238326283
"264",0,0,0,"C",2,0,1,1975,75,50,25,39,25,59,25,25,40,625,3.25809653802148,3.25809653802148,3.25809653802148,16634,"C",0,1,0,-0.407968238326283
"265",0,0,0,"B",2,1,0,1956,150,100,50,61,50,150,25,50,59,1250,3.25809653802148,3.93182563272433,3.93182563272433,16543,"B",1,0,0,-0.407968238326283
"266",0,0,0,"A",2,1,0,1963,600,400,200,34,100,519,100,0,52,0,4.61512051684126,0,4.61512051684126,16174,"A",0,0,0,-0.407968238326283
"267",0,0,0,"D",1,1,1,1970,75,50,25,61,25,130,0,0,45,0,0,0,3.25809653802148,16563,"D",0,0,1,-0.407968238326283
"268",0,0,0,"A",2,0,0,1963,300,200,100,9,100,87,0,100,52,0,0,4.61512051684126,4.61512051684126,16606,"A",0,0,0,-0.407968238326283
"269",0,0,0,"C",2,0,0,1954,375,325,250,40,250,311,0,0,61,0,0,0,5.52545293913178,16382,"C",0,1,0,-0.407968238326283
"270",0,0,0,"A",2,1,1,1979,300,200,100,9,100,420,0,100,36,0,0,4.61512051684126,4.61512051684126,16273,"A",0,0,0,-0.407968238326283
"271",0,0,0,"C",2,1,0,1966,150,125,100,9,50,139,50,0,49,0,3.93182563272433,0,3.93182563272433,16554,"C",0,1,0,-0.407968238326283
"272",1,1,100,"B",2,1,0,1974,225,150,75,75,75,389,50,75,41,3750,3.93182563272433,4.33073334028633,4.33073334028633,16304,"B",1,0,0,-1.09362474715707
"273",0,0,0,"A",1,0,0,1980,300,200,100,9,100,153,100,0,35,0,4.61512051684126,0,4.61512051684126,16540,"A",0,0,0,-0.407968238326283
"274",0,0,0,"A",2,1,0,1974,150,100,50,61,50,247,50,0,41,0,3.93182563272433,0,3.93182563272433,16446,"A",0,0,0,-0.407968238326283
"275",1,1,25,"C",2,1,0,1982,100,75,50,61,50,446,50,0,33,0,3.93182563272433,0,3.93182563272433,16247,"C",0,1,0,-1.09362474715707
"276",0,1,25,"A",2,1,1,1974,150,100,50,39,25,466,0,25,41,0,0,3.25809653802148,3.25809653802148,16227,"A",0,0,0,-1.09362474715707
"277",1,1,50,"C",1,0,0,1981,100,75,50,61,50,370,50,0,34,0,3.93182563272433,0,3.93182563272433,16323,"C",0,1,0,-1.09362474715707
"278",0,0,0,"D",2,0,0,1975,225,150,75,22,150,433,100,150,40,15000,4.61512051684126,5.01727983681492,5.01727983681492,16260,"D",0,0,1,-0.407968238326283
"279",0,0,0,"C",2,0,0,1985,375,325,250,40,250,250,250,250,30,62500,5.52545293913178,5.52545293913178,5.52545293913178,16443,"C",0,1,0,-0.407968238326283
"280",0,0,0,"C",2,1,1,1987,150,125,100,9,100,171,100,100,28,10000,4.61512051684126,4.61512051684126,4.61512051684126,16522,"C",0,1,0,-0.407968238326283
"281",0,0,0,"C",2,1,0,1989,100,75,50,61,50,85,50,50,26,2500,3.93182563272433,3.93182563272433,3.93182563272433,16608,"C",0,1,0,-0.407968238326283
"282",0,0,0,"B",2,1,1,2000,150,100,50,61,50,425,50,100,15,5000,3.93182563272433,4.61512051684126,3.93182563272433,16268,"B",1,0,0,-0.407968238326283
"283",0,0,0,"C",2,1,1,1995,150,125,100,9,35,141,100,35,20,3500,4.61512051684126,3.58351893845611,3.58351893845611,16552,"C",0,1,0,-0.407968238326283
"284",0,0,0,"C",2,1,0,1974,150,125,100,9,100,472,100,200,41,20000,4.61512051684126,5.30330490805908,4.61512051684126,16221,"C",0,1,0,-0.407968238326283
"285",0,0,0,"B",2,1,0,1951,150,100,50,61,50,135,0,50,64,0,0,3.93182563272433,3.93182563272433,16558,"B",1,0,0,-0.407968238326283
"286",1,1,25,"A",2,1,0,1969,150,100,50,39,25,442,25,50,46,1250,3.25809653802148,3.93182563272433,3.25809653802148,16251,"A",0,0,0,-1.09362474715707
"287",0,1,50,"A",2,0,0,1961,300,200,100,9,50,337,100,50,54,5000,4.61512051684126,3.93182563272433,3.93182563272433,16356,"A",0,0,0,-1.09362474715707
"288",1,1,100,"A",2,0,0,1959,300,200,100,9,100,433,100,100,56,10000,4.61512051684126,4.61512051684126,4.61512051684126,16260,"A",0,0,0,-1.09362474715707
"289",0,0,0,"D",2,0,1,1973,75,50,25,46,30,437,30,30,42,900,3.43398720448515,3.43398720448515,3.43398720448515,16256,"D",0,0,1,-0.407968238326283
"290",0,0,0,"C",2,0,0,1960,200,150,125,16,100,417,100,0,55,0,4.61512051684126,0,4.61512051684126,16276,"C",0,1,0,-0.407968238326283
"291",0,0,0,"C",2,1,0,1970,150,125,100,9,100,236,100,100,45,10000,4.61512051684126,4.61512051684126,4.61512051684126,16457,"C",0,1,0,-0.407968238326283
"292",0,0,0,"C",2,1,0,1981,150,125,100,9,100,259,0,100,34,0,0,4.61512051684126,4.61512051684126,16434,"C",0,1,0,-0.407968238326283
"293",0,0,0,"A",2,0,0,1986,150,100,50,61,50,418,0,50,29,0,0,3.93182563272433,3.93182563272433,16275,"A",0,0,0,-0.407968238326283
"294",0,0,0,"C",2,0,0,1977,150,125,100,9,100,215,100,100,38,10000,4.61512051684126,4.61512051684126,4.61512051684126,16478,"C",0,1,0,-0.407968238326283
"295",1,1,100,"B",2,1,0,1973,300,200,100,9,100,243,100,100,42,10000,4.61512051684126,4.61512051684126,4.61512051684126,16450,"B",1,0,0,-1.09362474715707
"296",0,0,0,"B",2,0,0,1972,600,400,200,34,200,433,0,200,43,0,0,5.30330490805908,5.30330490805908,16260,"B",1,0,0,-0.407968238326283
"297",0,0,0,"B",2,0,0,1974,300,200,100,9,100,377,100,0,41,0,4.61512051684126,0,4.61512051684126,16316,"B",1,0,0,-0.407968238326283
"298",0,0,0,"B",2,0,0,1987,150,100,50,61,50,425,50,50,28,2500,3.93182563272433,3.93182563272433,3.93182563272433,16268,"B",1,0,0,-0.407968238326283
"299",1,1,100,"C",2,1,0,1981,300,250,200,34,100,418,100,100,34,10000,4.61512051684126,4.61512051684126,4.61512051684126,16275,"C",0,1,0,-1.09362474715707
"300",0,0,0,"A",2,1,1,1975,150,100,50,61,50,21,0,50,40,0,0,3.93182563272433,3.93182563272433,16672,"A",0,0,0,-0.407968238326283
"301",0,0,0,"A",2,0,0,1981,300,200,100,9,100,57,0,100,34,0,0,4.61512051684126,4.61512051684126,16636,"A",0,0,0,-0.407968238326283
"302",0,1,100,"B",2,0,1,1990,300,200,100,9,100,165,100,100,25,10000,4.61512051684126,4.61512051684126,4.61512051684126,16528,"B",1,0,0,-1.09362474715707
"303",0,0,0,"A",2,0,0,1982,450,300,150,22,150,394,125,150,33,18750,4.83628190695148,5.01727983681492,5.01727983681492,16299,"A",0,0,0,-0.407968238326283
"304",1,1,25,"D",2,1,0,1952,75,50,25,61,25,294,50,25,63,1250,3.93182563272433,3.25809653802148,3.25809653802148,16399,"D",0,0,1,-1.09362474715707
"305",0,0,0,"B",2,1,1,1979,300,200,100,9,100,345,150,100,36,15000,5.01727983681492,4.61512051684126,4.61512051684126,16348,"B",1,0,0,-0.407968238326283
"306",0,0,0,"C",2,0,0,1963,175,150,125,11,25,392,185,125,52,23125,5.2257466737132,4.83628190695148,3.25809653802148,16301,"C",0,1,0,-0.407968238326283
"307",0,0,0,"B",2,1,1,1974,450,300,150,22,150,30,100,150,41,15000,4.61512051684126,5.01727983681492,5.01727983681492,16663,"B",1,0,0,-0.407968238326283
"308",0,0,0,"C",2,0,0,1973,200,150,125,16,100,396,25,100,42,2500,3.25809653802148,4.61512051684126,4.61512051684126,16297,"C",0,1,0,-0.407968238326283
"309",1,1,100,"A",2,0,0,1968,375,250,125,16,100,537,125,100,47,12500,4.83628190695148,4.61512051684126,4.61512051684126,16156,"A",0,0,0,-1.09362474715707
"310",0,1,250,"B",2,1,0,1973,800,500,250,40,250,135,200,250,42,50000,5.30330490805908,5.52545293913178,5.52545293913178,16558,"B",1,0,0,-1.09362474715707
"311",0,0,0,"A",2,1,0,1975,150,100,50,61,50,181,0,90,40,0,0,4.51085950651685,3.93182563272433,16512,"A",0,0,0,-0.407968238326283
"312",1,1,50,"A",2,0,1,1979,150,100,50,61,50,165,100,50,36,5000,4.61512051684126,3.93182563272433,3.93182563272433,16528,"A",0,0,0,-1.09362474715707
"313",0,0,0,"A",2,1,0,1977,150,100,50,55,25,416,0,0,38,0,0,0,3.25809653802148,16277,"A",0,0,0,-0.407968238326283
"314",1,1,100,"B",2,1,0,1992,2500,1500,500,6,100,259,0,300,23,0,0,5.70711026474888,4.61512051684126,16434,"B",1,0,0,-1.09362474715707
"315",1,1,25,"C",2,1,0,1977,75,50,25,39,25,447,25,25,38,625,3.25809653802148,3.25809653802148,3.25809653802148,16246,"C",0,1,0,-1.09362474715707
"316",0,0,0,"B",2,1,1,1996,800,500,250,40,100,36,0,100,19,0,0,4.61512051684126,4.61512051684126,16657,"B",1,0,0,-0.407968238326283
"317",0,0,100,"B",1,1,0,1999,300,200,100,9,50,132,0,50,16,0,0,3.93182563272433,3.93182563272433,16561,"B",1,0,0,-0.407968238326283
"318",0,0,0,"B",1,0,0,2001,150,100,50,61,50,448,0,50,14,0,0,3.93182563272433,3.93182563272433,16245,"B",1,0,0,-0.407968238326283
"319",0,0,0,"B",2,0,0,1998,800,500,250,40,250,433,0,250,17,0,0,5.52545293913178,5.52545293913178,16260,"B",1,0,0,-0.407968238326283
"320",1,1,25,"B",2,0,1,1987,225,150,75,75,75,296,75,0,28,0,4.33073334028633,0,4.33073334028633,16397,"B",1,0,0,-1.09362474715707
"321",0,0,0,"C",2,1,1,1989,150,125,100,9,100,421,100,0,26,0,4.61512051684126,0,4.61512051684126,16272,"C",0,1,0,-0.407968238326283
